1053,421.16
1054,420.993
1055,420.673
1056,420.452
1057,420.262
1058,419.601
1059,419.079
1060,418.531
1061,417.97
1062,417.696
1063,417.492
1064,417.269
1065,416.958
1066,416.681
1067,416.254
1068,415.854
1069,415.626
1070,415.424
1071,415.123
1072,414.615
1073,413.981
1074,413.76
1075,413.619
1076,413.323
1077,412.985
1078,412.805
1079,412.613
1080,411.924
1081,411.715
1082,411.417
1083,411.108
1084,410.718
1085,410.531
1086,410.34
1087,410.107
1088,409.985
1089,409.547
1090,408.911
1091,408.633
1092,408.385
1093,408.035
1094,407.691
1095,407.193
1096,406.864
1097,406.657
1098,406.167
1099,405.995
1100,405.741
1101,405.344
1102,405.063
1103,404.812
1104,404.629
1105,404.26
1106,404.001
1107,403.841
1108,403.645
1109,403.357
1110,403.087
1111,402.875
1112,402.743
1113,402.552
1114,402.261
1115,402.111
1116,401.969
1117,401.673
1118,401.529
1119,401.297
1120,401.046
1121,400.475
1122,400.302
1123,400.17
1124,399.984
1125,399.819
1126,399.61
1127,399.448
1128,399.376
1129,399.237
1130,398.838
1131,398.676
1132,398.413
1133,398.294
1134,398.089
1135,397.999
1136,397.936
1137,397.842
1138,397.748
1139,397.631
1140,397.571
1141,397.337
1142,397.192
1143,397.088
1144,397.045
1145,396.961
1146,396.911
1147,396.787
1148,396.695
1149,396.6
1150,396.469
1151,396.366
1152,396.227
1153,396.162
1154,396.097
1155,396.07
1156,396.02
1157,395.992
1158,395.788
1159,395.762
